Timestamp,Temperature (°C)
2025-01-01 11:30:00,4.798117257761193
2025-01-01 11:45:00,4.439708532105544
2025-01-01 12:00:00,5.088324420500558
2025-01-01 12:15:00,5.419181615682183
2025-01-01 12:30:00,4.476925770882411
2025-01-01 12:45:00,4.471331477903073
2025-01-01 13:00:00,4.051201329950546
2025-01-01 13:15:00,4.760775580943016
2025-01-01 13:30:00,5.413289187784668
2025-01-01 13:45:00,4.6345691325011265
2025-01-01 14:00:00,5.345541808560304
2025-01-01 14:15:00,4.41279690358501
2025-01-01 14:30:00,3.6785608274641044
2025-01-01 14:45:00,1.269404108351074
2025-01-01 15:00:00,3.2506825945570617
2025-01-01 15:15:00,3.3424812230057377
2025-01-01 15:30:00,3.8219691588189795
2025-01-01 15:45:00,2.7582351055853995
2025-01-01 16:00:00,2.0333398118235335
2025-01-01 16:15:00,0.9767813872657072
2025-01-01 16:30:00,-0.276303277672314
2025-01-01 16:45:00,0.7478818721641591
2025-01-01 17:00:00,-0.4867525830933308
2025-01-01 17:15:00,0.12569066301593526
2025-01-01 17:30:00,-0.7477305301789493
2025-01-01 17:45:00,1.1833142096973237
2025-01-01 18:00:00,-1.180514145880337
2025-01-01 18:15:00,-1.3996542760107606
2025-01-01 18:30:00,-1.2757245417926566
2025-01-01 18:45:00,-2.2781394313853394
2025-01-01 19:00:00,-3.5825414382936027
2025-01-01 19:15:00,-4.551498555323714
2025-01-01 19:30:00,-3.4185521527594664
2025-01-01 19:45:00,-2.8720164888096757
2025-01-01 20:00:00,-3.269514046760293
2025-01-01 20:15:00,-4.844114965161046
2025-01-01 20:30:00,-2.591205564706973
2025-01-01 20:45:00,-6.266048552942827
2025-01-01 21:00:00,-4.78624701438971
2025-01-01 21:15:00,-4.63140378563164
2025-01-01 21:30:00,-5.305417960577
2025-01-01 21:45:00,-4.855406625635389
2025-01-01 22:00:00,-5.693920983286863
2025-01-01 22:15:00,-5.833053038263991
2025-01-01 22:30:00,-7.885387815384222
2025-01-01 22:45:00,-7.73053402735532
2025-01-01 23:00:00,-4.971900790157585
2025-01-01 23:15:00,-8.642343723869123
2025-01-01 23:30:00,-5.850157909166956
2025-01-01 23:45:00,-7.167504560605053
2025-01-02 00:00:00,-6.706203252143674
2025-01-02 00:15:00,-4.077342915898283
2025-01-02 00:30:00,-6.383124367992542
2025-01-02 00:45:00,-5.663700643408333
2025-01-02 01:00:00,-8.62433501149614
2025-01-02 01:15:00,-5.786444653966652
2025-01-02 01:30:00,-6.8104277119967325
2025-01-02 01:45:00,-5.77401925157101
2025-01-02 02:00:00,-6.912808696138367
2025-01-02 02:15:00,-5.008689760571843
2025-01-02 02:30:00,-6.175475064845468
2025-01-02 02:45:00,-4.740541605818361
2025-01-02 03:00:00,-6.883675248079817
2025-01-02 03:15:00,-4.964282553599935
2025-01-02 03:30:00,-4.130214406721711
2025-01-02 03:45:00,-6.121322549915974
2025-01-02 04:00:00,-5.525165789436754
2025-01-02 04:15:00,-4.601129128741872
2025-01-02 04:30:00,-2.942043154602085
2025-01-02 04:45:00,-5.1058196483383265
2025-01-02 05:00:00,-3.6943932086015185
2025-01-02 05:15:00,-2.779618490826896
2025-01-02 05:30:00,-1.157005493674749
2025-01-02 05:45:00,-2.6549916462014798
2025-01-02 06:00:00,-2.5670991953243436
2025-01-02 06:15:00,-0.6515218209154996
2025-01-02 06:30:00,0.043275297146562974
2025-01-02 06:45:00,-2.5211711346221435
2025-01-02 07:00:00,-0.9472573657444276
2025-01-02 07:15:00,0.562751553833127
2025-01-02 07:30:00,0.7161955773595793
2025-01-02 07:45:00,1.16007446491537
2025-01-02 08:00:00,-0.49615437976440724
2025-01-02 08:15:00,2.4743202640301503
2025-01-02 08:30:00,2.7589800549210404
2025-01-02 08:45:00,3.4898226248847286
2025-01-02 09:00:00,1.081830903858224
2025-01-02 09:15:00,3.424362082000987
2025-01-02 09:30:00,3.088532462997783
2025-01-02 09:45:00,4.713267299683364
2025-01-02 10:00:00,2.277816571970247
2025-01-02 10:15:00,4.56609834641655
2025-01-02 10:30:00,3.8089732580120566
2025-01-02 10:45:00,4.634582612775139
2025-01-02 11:00:00,5.247382760696293
2025-01-02 11:15:00,5.297354716467185
2025-01-02 11:30:00,3.505459332635723
2025-01-02 11:45:00,5.0035256599056455
2025-01-02 12:00:00,3.843211909352136
2025-01-02 12:15:00,3.9528617134067456
2025-01-02 12:30:00,4.198489861403932
2025-01-02 12:45:00,5.253885698566451
2025-01-02 13:00:00,6.79307568752225
2025-01-02 13:15:00,4.53697024093375
2025-01-02 13:30:00,5.913128633531845
2025-01-02 13:45:00,6.352675827628024
2025-01-02 14:00:00,3.867867723984363
2025-01-02 14:15:00,3.2659188095872453
2025-01-02 14:30:00,4.7668418203608525
2025-01-02 14:45:00,4.285272486018112
2025-01-02 15:00:00,2.6840855270799606
2025-01-02 15:15:00,3.294567474760873
2025-01-02 15:30:00,2.986025538526394
2025-01-02 15:45:00,2.899164611368409
2025-01-02 16:00:00,1.738474543157987
2025-01-02 16:15:00,2.3045596133697375
2025-01-02 16:30:00,-0.41451318059020315
2025-01-02 16:45:00,1.099442277772092
2025-01-02 17:00:00,1.9482808057654235
2025-01-02 17:15:00,-0.9912863047910985
2025-01-02 17:30:00,-0.14382917921028004
2025-01-02 17:45:00,-0.6978427216990848
2025-01-02 18:00:00,0.24372765587125078
2025-01-02 18:15:00,-0.9015659716295933
2025-01-02 18:30:00,-1.6900653218841262
2025-01-02 18:45:00,-3.5464136947275677
2025-01-02 19:00:00,-2.627015085209871
2025-01-02 19:15:00,-4.250936722813299
2025-01-02 19:30:00,-5.309082133056853
2025-01-02 19:45:00,-3.045445620630403
2025-01-02 20:00:00,-3.415141575521585
2025-01-02 20:15:00,-3.947649606277389
2025-01-02 20:30:00,-5.356729835439259
2025-01-02 20:45:00,-5.469146780666129
2025-01-02 21:00:00,-6.054468708243048
2025-01-02 21:15:00,-5.232347604634263
2025-01-02 21:30:00,-5.56522222148798
2025-01-02 21:45:00,-5.703433922993219
2025-01-02 22:00:00,-5.8042203309608835
2025-01-02 22:15:00,-4.3667797429897135
2025-01-02 22:30:00,-6.5248706971794315
2025-01-02 22:45:00,-7.030997652334676
2025-01-02 23:00:00,-5.910619171761597
2025-01-02 23:15:00,-5.127187175363367
2025-01-02 23:30:00,-5.9473500103061685
2025-01-02 23:45:00,-6.520037941208004
2025-01-03 00:00:00,-7.571722882068694
2025-01-03 00:15:00,-7.057680496065355
2025-01-03 00:30:00,-7.585987830131673
2025-01-03 00:45:00,-5.993393926471266
2025-01-03 01:00:00,-7.6642241024993325
2025-01-03 01:15:00,-8.029440881219026
2025-01-03 01:30:00,-7.485630201189454
2025-01-03 01:45:00,-6.919142634815023
2025-01-03 02:00:00,-6.073975252152235
2025-01-03 02:15:00,-5.398227353131739
2025-01-03 02:30:00,-5.338492011545326
2025-01-03 02:45:00,-6.720790687431715
2025-01-03 03:00:00,-5.41446434097022
2025-01-03 03:15:00,-5.171050340080391
2025-01-03 03:30:00,-4.239892821537485
2025-01-03 03:45:00,-5.084633076167423
2025-01-03 04:00:00,-3.326773878385472
2025-01-03 04:15:00,-2.363335786517366
2025-01-03 04:30:00,-1.9554094585256336
2025-01-03 04:45:00,-2.758082737333346
2025-01-03 05:00:00,-3.037736198355068
2025-01-03 05:15:00,-1.3442441335014865
2025-01-03 05:30:00,-1.33676462366943
2025-01-03 05:45:00,-0.9564166940811476
2025-01-03 06:00:00,-0.5380053677586384
2025-01-03 06:15:00,-0.8732209343491242
2025-01-03 06:30:00,0.48394292210457746
2025-01-03 06:45:00,1.4160061542255904
2025-01-03 07:00:00,-0.6967875470445826
2025-01-03 07:15:00,1.0671990253872665
2025-01-03 07:30:00,0.7956280750312849
2025-01-03 07:45:00,0.6581119479100951
2025-01-03 08:00:00,1.9060817404130521
2025-01-03 08:15:00,1.2092733673226528
2025-01-03 08:30:00,2.1743302283516597
2025-01-03 08:45:00,3.3795560414006425
2025-01-03 09:00:00,3.4030854741713368
2025-01-03 09:15:00,1.3746355152800311
2025-01-03 09:30:00,2.7141577674232327
2025-01-03 09:45:00,4.372757265526865
2025-01-03 10:00:00,4.230972367345881
2025-01-03 10:15:00,3.8603510694994627
2025-01-03 10:30:00,4.945753576748258
2025-01-03 10:45:00,5.695234097993735
2025-01-03 11:00:00,3.8534257782864545
2025-01-03 11:15:00,3.269829193671864
2025-01-03 11:30:00,5.333955588264576
2025-01-03 11:45:00,5.330189347910396
2025-01-03 12:00:00,3.8158258826741784
2025-01-03 12:15:00,5.391482125309098
2025-01-03 12:30:00,3.601873193361567
2025-01-03 12:45:00,3.8214021344548996
2025-01-03 13:00:00,4.933371940863158
2025-01-03 13:15:00,4.708839997542149
2025-01-03 13:30:00,5.529191374008052
2025-01-03 13:45:00,5.546003706024729
2025-01-03 14:00:00,3.99693464219437
2025-01-03 14:15:00,3.068344446484884
2025-01-03 14:30:00,3.1706391762088417
2025-01-03 14:45:00,2.8880239379515253
2025-01-03 15:00:00,4.529424030377086
2025-01-03 15:15:00,2.323871177744432
2025-01-03 15:30:00,3.3198691252223993
2025-01-03 15:45:00,0.1913043128015941
2025-01-03 16:00:00,2.089805497118783
2025-01-03 16:15:00,1.9550971136377702
2025-01-03 16:30:00,2.537423435388357
2025-01-03 16:45:00,0.5598815733969403
2025-01-03 17:00:00,-0.2244458574475242
2025-01-03 17:15:00,1.3738683954383664
2025-01-03 17:30:00,-1.5129130274083251
2025-01-03 17:45:00,-1.912198478634056
2025-01-03 18:00:00,-0.38909259699312193
2025-01-03 18:15:00,-0.8355347193563837
2025-01-03 18:30:00,-1.8152931730547603
2025-01-03 18:45:00,-2.5398234982492442
2025-01-03 19:00:00,-3.1934937265885015
2025-01-03 19:15:00,-4.299599114693073
2025-01-03 19:30:00,-3.430472254448409
2025-01-03 19:45:00,-4.339519387426755
2025-01-03 20:00:00,-4.657977391576441
2025-01-03 20:15:00,-4.644023427724163
2025-01-03 20:30:00,-4.505964119909027
2025-01-03 20:45:00,-4.160666939602045
2025-01-03 21:00:00,-3.8472185994011765
2025-01-03 21:15:00,-4.205911718868871
2025-01-03 21:30:00,-6.571873109629363
2025-01-03 21:45:00,-2.706013147261422
2025-01-03 22:00:00,-6.275086109541292
2025-01-03 22:15:00,-5.2477187268272285
2025-01-03 22:30:00,-7.71154180845995
2025-01-03 22:45:00,-5.043825248986188
2025-01-03 23:00:00,-7.553619096730188
2025-01-03 23:15:00,-5.7080488414980355
2025-01-03 23:30:00,-9.30427100642465
2025-01-03 23:45:00,-7.154257076794089
2025-01-04 00:00:00,-7.585671797957233
2025-01-04 00:15:00,-8.870377660576482
2025-01-04 00:30:00,-6.334269814263688
2025-01-04 00:45:00,-6.014672909735662
2025-01-04 01:00:00,-7.433520046310724
2025-01-04 01:15:00,-7.028482110707359
2025-01-04 01:30:00,-6.182527957458234
2025-01-04 01:45:00,-7.201829165204046
2025-01-04 02:00:00,-6.6964234340336946
2025-01-04 02:15:00,-5.9714120531145385
2025-01-04 02:30:00,-4.774872621857757
2025-01-04 02:45:00,-5.772771221875096
2025-01-04 03:00:00,-5.394119298647799
2025-01-04 03:15:00,-5.891317854921602
2025-01-04 03:30:00,-3.193141530395522
2025-01-04 03:45:00,-5.615957811456921
2025-01-04 04:00:00,-4.121003334101022
2025-01-04 04:15:00,-4.367337533485377
2025-01-04 04:30:00,-4.233591665443381
2025-01-04 04:45:00,-2.7205348210911113
2025-01-04 05:00:00,-2.3080603366374506
2025-01-04 05:15:00,-2.246092238498497
2025-01-04 05:30:00,-1.6368133057806709
2025-01-04 05:45:00,-0.041242113806624126
2025-01-04 06:00:00,-0.6503489296109864
2025-01-04 06:15:00,-1.9715687045214003
2025-01-04 06:30:00,0.0986135961176614
2025-01-04 06:45:00,0.6015204491824204
2025-01-04 07:00:00,1.106528553993275
2025-01-04 07:15:00,2.462698784330078
2025-01-04 07:30:00,1.6187474511927418
2025-01-04 07:45:00,1.7599268594742503
2025-01-04 08:00:00,3.872184335094211
2025-01-04 08:15:00,2.221157411825318
2025-01-04 08:30:00,0.8674006988032705
2025-01-04 08:45:00,1.8359684801407175
2025-01-04 09:00:00,2.33351482245549
2025-01-04 09:15:00,7.306699505148629
2025-01-04 09:30:00,2.2373193244602194
2025-01-04 09:45:00,2.967053827346346
2025-01-04 10:00:00,5.94061182251855
2025-01-04 10:15:00,5.395264225455376
2025-01-04 10:30:00,5.324657680238486
2025-01-04 10:45:00,4.511810732920577
2025-01-04 11:00:00,4.059460817756304
2025-01-04 11:15:00,4.358826303387657
2025-01-04 11:30:00,6.529510869851325
2025-01-04 11:45:00,5.4642098003274935
2025-01-04 12:00:00,4.144741928799988
2025-01-04 12:15:00,4.854788311058959
2025-01-04 12:30:00,6.521118520437601
2025-01-04 12:45:00,5.219780662798332
2025-01-04 13:00:00,4.721565943449682
2025-01-04 13:15:00,4.810768927491741
2025-01-04 13:30:00,5.64747736948935
2025-01-04 13:45:00,2.437280802154585
2025-01-04 14:00:00,5.1942245717272755
2025-01-04 14:15:00,3.6588186921247887
2025-01-04 14:30:00,3.315561625408067
2025-01-04 14:45:00,5.062737576265782
2025-01-04 15:00:00,4.428516411853775
2025-01-04 15:15:00,0.5024553911573117
2025-01-04 15:30:00,2.7498757258552566
2025-01-04 15:45:00,4.176496112178522
2025-01-04 16:00:00,0.9806862398954488
2025-01-04 16:15:00,2.8628725809263766
2025-01-04 16:30:00,1.3188196467790507
2025-01-04 16:45:00,2.0043492863906054
2025-01-04 17:00:00,-0.0026668541136530832
2025-01-04 17:15:00,0.6423385231103242
2025-01-04 17:30:00,-0.08886312568355914
2025-01-04 17:45:00,0.34653914703387634
2025-01-04 18:00:00,0.45066445644619957
2025-01-04 18:15:00,-1.2938104413399543
2025-01-04 18:30:00,-1.6390508637452865
2025-01-04 18:45:00,-1.9714714810842544
2025-01-04 19:00:00,-2.179031206335148
2025-01-04 19:15:00,-2.9458266933782338
2025-01-04 19:30:00,-2.4571126364195166
2025-01-04 19:45:00,-2.239671794809647
2025-01-04 20:00:00,-3.8731052290038033
2025-01-04 20:15:00,-3.2158419285994726
2025-01-04 20:30:00,-4.7705875888083344
2025-01-04 20:45:00,-4.694323787059373
2025-01-04 21:00:00,-4.843336900370338
2025-01-04 21:15:00,-7.166790226065714
2025-01-04 21:30:00,-5.737781242861929
2025-01-04 21:45:00,-6.4465815873408285
2025-01-04 22:00:00,-6.4302344050953675
2025-01-04 22:15:00,-7.523936147447527
2025-01-04 22:30:00,-5.499651588567683
2025-01-04 22:45:00,-7.826206087922755
2025-01-04 23:00:00,-7.536078571642214
2025-01-04 23:15:00,-5.934604102809364
2025-01-04 23:30:00,-6.324968814555212
2025-01-04 23:45:00,-9.047003357170505
2025-01-05 00:00:00,-6.99547200102539
2025-01-05 00:15:00,-9.578729911055184
2025-01-05 00:30:00,-6.3746684505127105
2025-01-05 00:45:00,-7.524281814546673
2025-01-05 01:00:00,-8.390935665359573
2025-01-05 01:15:00,-6.254078458977008
2025-01-05 01:30:00,-6.302570255693855
2025-01-05 01:45:00,-6.180304923975122
2025-01-05 02:00:00,-4.7861969203261205
2025-01-05 02:15:00,-6.170051717252783
2025-01-05 02:30:00,-4.952457836967245
2025-01-05 02:45:00,-5.079317224295285
2025-01-05 03:00:00,-5.266987608490257
2025-01-05 03:15:00,-3.303552850699774
2025-01-05 03:30:00,-2.9651457415171336
2025-01-05 03:45:00,-2.8776718575501876
2025-01-05 04:00:00,-3.379865651561921
2025-01-05 04:15:00,-2.382849176899208
2025-01-05 04:30:00,-3.1215147007142896
2025-01-05 04:45:00,-2.328814641064492
2025-01-05 05:00:00,-1.9357728134135277
2025-01-05 05:15:00,-2.9962693233615623
2025-01-05 05:30:00,-2.6902918645088434
2025-01-05 05:45:00,-1.3089110424980435
2025-01-05 06:00:00,0.6490186010319257
2025-01-05 06:15:00,-0.06441457835712494
2025-01-05 06:30:00,0.5507688571017693
2025-01-05 06:45:00,0.3255317918376391
2025-01-05 07:00:00,0.9572042771705745
2025-01-05 07:15:00,1.1752608175603139
2025-01-05 07:30:00,-0.11151856499071422
2025-01-05 07:45:00,3.0405289337990506
2025-01-05 08:00:00,2.0751521785624862
2025-01-05 08:15:00,3.9086226274136013
2025-01-05 08:30:00,3.003142450304373
2025-01-05 08:45:00,2.609396234663334
2025-01-05 09:00:00,4.814418116157601
2025-01-05 09:15:00,3.277844938276896
2025-01-05 09:30:00,3.9312174701107923
2025-01-05 09:45:00,4.458097653255296
2025-01-05 10:00:00,4.580501068669786
2025-01-05 10:15:00,4.686469652195854
2025-01-05 10:30:00,2.6555990121227766
2025-01-05 10:45:00,3.8994934217339674
2025-01-05 11:00:00,4.921098943269577
2025-01-05 11:15:00,5.085925177639184
2025-01-05 11:30:00,3.9882916113965385
2025-01-05 11:45:00,5.1630165198083615
2025-01-05 12:00:00,4.7377073208310465
2025-01-05 12:15:00,4.018689160366883
2025-01-05 12:30:00,6.037692518891327
2025-01-05 12:45:00,4.606155581995426
2025-01-05 13:00:00,3.3647686516416657
2025-01-05 13:15:00,3.797269870502313
2025-01-05 13:30:00,5.1856030638767905
2025-01-05 13:45:00,4.476755231251851
2025-01-05 14:00:00,2.826055959200934
2025-01-05 14:15:00,2.6863555291519954
2025-01-05 14:30:00,4.250237048019038
2025-01-05 14:45:00,2.8112838687890855
2025-01-05 15:00:00,2.5602852568355963
2025-01-05 15:15:00,4.203194988992559
2025-01-05 15:30:00,2.8176959679001303
2025-01-05 15:45:00,1.927341175762151
2025-01-05 16:00:00,2.164687710762045
2025-01-05 16:15:00,0.9248016789787384
2025-01-05 16:30:00,0.4044247962229015
2025-01-05 16:45:00,0.9101557745297605
2025-01-05 17:00:00,2.4505730052556274
2025-01-05 17:15:00,-0.48864524816612565
2025-01-05 17:30:00,0.4307343526657309
2025-01-05 17:45:00,-0.48023495107240616
2025-01-05 18:00:00,-0.8875189094552931
2025-01-05 18:15:00,-0.291339517134944
2025-01-05 18:30:00,-0.668532062371884
2025-01-05 18:45:00,-0.7910814110194357
2025-01-05 19:00:00,-2.7095359835590522
2025-01-05 19:15:00,-2.2595492789427087
2025-01-05 19:30:00,-3.633008207112943
2025-01-05 19:45:00,-4.330673754822181
2025-01-05 20:00:00,-3.032024919129748
2025-01-05 20:15:00,-2.9884672094769864
2025-01-05 20:30:00,-5.348417249399239
2025-01-05 20:45:00,-4.409989310232036
2025-01-05 21:00:00,-5.723746613716496
2025-01-05 21:15:00,-6.184947683262247
2025-01-05 21:30:00,-4.012020936794391
2025-01-05 21:45:00,-5.576182169707975
2025-01-05 22:00:00,-6.3863920148074165
2025-01-05 22:15:00,-6.646476647745267
2025-01-05 22:30:00,-6.065906501595463
2025-01-05 22:45:00,-7.437369307162019
2025-01-05 23:00:00,-6.604813112338304
2025-01-05 23:15:00,-6.732834916823048
2025-01-05 23:30:00,-6.201077889606471
2025-01-05 23:45:00,-7.336233503695091
2025-01-06 00:00:00,-8.79291326365591
2025-01-06 00:15:00,-7.816884813098355
2025-01-06 00:30:00,-7.370397354427949
2025-01-06 00:45:00,-7.072964684947525
2025-01-06 01:00:00,-4.16431688147942
2025-01-06 01:15:00,-6.907285768870528
2025-01-06 01:30:00,-7.26931322258182
2025-01-06 01:45:00,-6.0951627825706565
2025-01-06 02:00:00,-7.175691160845256
2025-01-06 02:15:00,-5.752802176443657
2025-01-06 02:30:00,-4.773136774459839
2025-01-06 02:45:00,-5.54388091403097
2025-01-06 03:00:00,-4.691883234025157
2025-01-06 03:15:00,-3.813330606750836
2025-01-06 03:30:00,-3.8765028845066403
2025-01-06 03:45:00,-4.154723867863769
2025-01-06 04:00:00,-4.513402948611519
2025-01-06 04:15:00,-3.8861161512815836
2025-01-06 04:30:00,-3.069896975394752
2025-01-06 04:45:00,-3.0109034306247557
2025-01-06 05:00:00,-2.2263069802927555
2025-01-06 05:15:00,-2.065993247035483
2025-01-06 05:30:00,-1.6528309246482007
2025-01-06 05:45:00,-3.8770054907834512
2025-01-06 06:00:00,-0.6087284225736224
2025-01-06 06:15:00,-0.29915340844219984
2025-01-06 06:30:00,-0.9539703861883686
2025-01-06 06:45:00,0.5764774901713476
2025-01-06 07:00:00,-0.2377048433295268
2025-01-06 07:15:00,0.2992612507003555
2025-01-06 07:30:00,1.1149838665338803
2025-01-06 07:45:00,2.3834270925243572
2025-01-06 08:00:00,1.5561272089986677
2025-01-06 08:15:00,2.3027413289785947
2025-01-06 08:30:00,4.215069350632107
2025-01-06 08:45:00,2.5052725440828976
2025-01-06 09:00:00,4.033623536940276
2025-01-06 09:15:00,2.8737641490707517
2025-01-06 09:30:00,3.843861676858651
2025-01-06 09:45:00,5.932247071965691
2025-01-06 10:00:00,4.488489303138336
2025-01-06 10:15:00,4.916008219769673
2025-01-06 10:30:00,4.9919088997233585
2025-01-06 10:45:00,4.690325802659573
2025-01-06 11:00:00,5.312112935921227
2025-01-06 11:15:00,4.385217959600837
2025-01-06 11:30:00,4.871148903765473
2025-01-06 11:45:00,5.989121722009207
2025-01-06 12:00:00,3.9257238431540182
2025-01-06 12:15:00,4.2072370365732255
2025-01-06 12:30:00,5.439816017063505
2025-01-06 12:45:00,4.850847092196787
2025-01-06 13:00:00,5.0651395051309995
2025-01-06 13:15:00,3.5267839957898026
2025-01-06 13:30:00,4.896630881065626
2025-01-06 13:45:00,2.4420024828216476
2025-01-06 14:00:00,4.48933831706929
2025-01-06 14:15:00,3.3892391090903082
2025-01-06 14:30:00,5.622363496220172
2025-01-06 14:45:00,4.275548083858652
2025-01-06 15:00:00,1.1739204456215755
2025-01-06 15:15:00,4.16575893546559
2025-01-06 15:30:00,2.3614162686240574
2025-01-06 15:45:00,2.3045691277866234
2025-01-06 16:00:00,1.2993939675846344
2025-01-06 16:15:00,2.5424224358149488
2025-01-06 16:30:00,1.1841171359689606
2025-01-06 16:45:00,1.3402295210092676
2025-01-06 17:00:00,1.73885088751897
2025-01-06 17:15:00,-0.26935998094268837
2025-01-06 17:30:00,-0.31427760275893013
2025-01-06 17:45:00,-1.2626709439993946
2025-01-06 18:00:00,-3.646835159812133
2025-01-06 18:15:00,-2.1976409556041627
2025-01-06 18:30:00,-1.6155588289672573
2025-01-06 18:45:00,-2.2554882417913547
2025-01-06 19:00:00,-2.7349421202096353
2025-01-06 19:15:00,-3.101238489564569
2025-01-06 19:30:00,-2.618556186803689
2025-01-06 19:45:00,-3.721423195217779
2025-01-06 20:00:00,-4.574999811462134
2025-01-06 20:15:00,-4.929078050908777
2025-01-06 20:30:00,-5.045482448802974
2025-01-06 20:45:00,-5.091815471206371
2025-01-06 21:00:00,-5.714604424060131
2025-01-06 21:15:00,-5.305776855401712
2025-01-06 21:30:00,-6.233564361012644
2025-01-06 21:45:00,-7.135254729877443
2025-01-06 22:00:00,-7.077217598832008
2025-01-06 22:15:00,-7.332101112644287
2025-01-06 22:30:00,-7.261249840500243
2025-01-06 22:45:00,-7.817420194686017
2025-01-06 23:00:00,-5.843366940675188
2025-01-06 23:15:00,-7.546595491012734
2025-01-06 23:30:00,-6.638276598712086
2025-01-06 23:45:00,-6.384655132533872
2025-01-07 00:00:00,-7.684000736999914
2025-01-07 00:15:00,-6.727493620152768
2025-01-07 00:30:00,-7.093659032911818
2025-01-07 00:45:00,-5.744380979008555
2025-01-07 01:00:00,-8.236418947551146
2025-01-07 01:15:00,-7.478029058248288
2025-01-07 01:30:00,-5.96144335396835
2025-01-07 01:45:00,-6.269415459148255
2025-01-07 02:00:00,-5.7453769626539595
2025-01-07 02:15:00,-5.238581807811528
2025-01-07 02:30:00,-4.871618367878428
2025-01-07 02:45:00,-4.250839045297216
2025-01-07 03:00:00,-4.000220338701691
2025-01-07 03:15:00,-5.501463795416173
2025-01-07 03:30:00,-5.996942968119565
2025-01-07 03:45:00,-4.681827434417749
2025-01-07 04:00:00,-4.795659882654834
2025-01-07 04:15:00,-4.7581173647008645
2025-01-07 04:30:00,-3.13147923535052
2025-01-07 04:45:00,-3.5959155591867833
2025-01-07 05:00:00,-2.8837654390170697
2025-01-07 05:15:00,-2.0771029904567437
2025-01-07 05:30:00,-3.216694552039842
2025-01-07 05:45:00,-0.8000340456386449
2025-01-07 06:00:00,-0.6417183280543344
2025-01-07 06:15:00,-1.7589275626079226
2025-01-07 06:30:00,0.493970904892848
2025-01-07 06:45:00,2.232570240517207
2025-01-07 07:00:00,1.6601696512796342
2025-01-07 07:15:00,-0.19371078743205739
2025-01-07 07:30:00,0.7954917129332398
2025-01-07 07:45:00,0.5488426409719114
2025-01-07 08:00:00,3.189327782724339
2025-01-07 08:15:00,3.3430871388340613
2025-01-07 08:30:00,2.0563931643774107
2025-01-07 08:45:00,3.07652967683225
2025-01-07 09:00:00,3.260588133357945
2025-01-07 09:15:00,2.612618642619484
2025-01-07 09:30:00,2.5807962278124665
2025-01-07 09:45:00,3.0525522098750413
2025-01-07 10:00:00,4.079448783542541
2025-01-07 10:15:00,4.612846945079813
2025-01-07 10:30:00,4.484395471653151
2025-01-07 10:45:00,4.3470722941208315
2025-01-07 11:00:00,6.893945420266833
2025-01-07 11:15:00,3.723496163387597
2025-01-07 11:30:00,3.253173317185837
2025-01-07 11:45:00,4.467515819135311
2025-01-07 12:00:00,5.21564771550827
2025-01-07 12:15:00,5.6853256238019805
2025-01-07 12:30:00,4.009171706561659
2025-01-07 12:45:00,4.951339600288676
2025-01-07 13:00:00,5.982305967335664
2025-01-07 13:15:00,4.435588156238333
2025-01-07 13:30:00,5.397115200275694
2025-01-07 13:45:00,4.621769792462198
2025-01-07 14:00:00,4.589931889997663
2025-01-07 14:15:00,3.7178898348240192
2025-01-07 14:30:00,3.7859484116712863
2025-01-07 14:45:00,5.0884086313049135
